,order_id,booker_id,product_type,sales_channel,ticket_count,pricing_currency,pricing_average_ticket_price,pricing_total_gross,customer_country,customer_region,customer_city,customer_postal_code,performance_show_name,performance_starts_at,purchase_purchased_at,purchase_lead_time_days,purchase_weeks_prior_to_performance
28098,1147684,793375,Dinner & Show,Phone Order,3,USD,91.04,273.12,United States,Minnesota,Edina,55435,Biopic Title 2,2023-12-16 13:00:00,2023-11-06 11:14:00,40,6
28099,1147685,793376,Dinner & Show,Phone Order,2,USD,91.58,183.17,United States,Minnesota,Madison,56256,Biopic Title 2,2023-11-08 20:00:00,2023-11-06 11:19:00,2,0
28100,1147687,793377,Dinner & Show,Phone Order,4,USD,108.65,434.6,United States,Minnesota,Cottage Grove,55016,Biopic Title 2,2023-12-10 18:30:00,2023-11-06 11:20:00,34,5
28101,1147689,15878,Dinner & Show,Phone Order,2,USD,119.75,239.51,United States,Minnesota,Brooklyn Park,55428,Biopic Title 2,2024-02-03 20:00:00,2023-11-06 11:27:00,89,13
28102,1147690,793378,Dinner & Show,Web Order,4,USD,118.13,472.52,United States,Minnesota,Robbinsdale,55422,Biopic Title 2,2023-12-16 20:00:00,2023-11-06 11:27:00,40,6
28103,1147692,579327,Dinner & Show,Phone Order,6,USD,63.95,383.7,United States,Minnesota,Apple Valley,55124,Biopic Title 2,2023-11-12 18:30:00,2023-11-06 11:30:00,6,1
28104,1147697,793381,Dinner & Show,Phone Order,2,USD,98.08,196.17,United States,Minnesota,Lakeville,55044,Biopic Title 2,2023-11-08 20:00:00,2023-11-06 11:42:00,2,0
28105,1147698,57038,Dinner & Show,Phone Order,4,USD,89.96,359.84,United States,Minnesota,Moorhead,56560,Biopic Title 2,2023-11-28 20:00:00,2023-11-06 11:45:00,22,3
28106,1147699,793382,Dinner & Show,Phone Order,3,USD,118.13,354.39,United States,Minnesota,Richfield,55423,Biopic Title 2,2023-11-18 20:00:00,2023-11-06 11:46:00,12,2
28107,1147702,793385,Dinner & Show,Phone Order,5,USD,0.0,0.0,United States,Minnesota,Minnetonka,55343,Biopic Title 2,2023-11-14 20:00:00,2023-11-06 11:54:00,8,1
28108,1147703,793386,Dinner & Show,Window Order,3,USD,85.62,256.86,United States,Minnesota,Pipestone,56164,Biopic Title 2,2023-11-24 13:00:00,2023-11-06 11:58:00,18,3
28109,1147704,704470,Dinner & Show,Phone Order,6,USD,118.45,710.73,United States,Minnesota,Chanhassen,55317,Biopic Title 2,2023-11-25 20:00:00,2023-11-06 12:00:00,19,3
28110,1147704,704470,Dinner & Show,Phone Order,4,USD,118.45,473.82,United States,Minnesota,Chanhassen,55317,Biopic Title 2,2023-11-25 20:00:00,2023-11-06 12:00:00,19,3
28111,1147705,793387,Dinner & Show,Web Order,5,USD,96.46,482.3,United States,Minnesota,Woodbury,55125,Biopic Title 2,2024-01-06 13:00:00,2023-11-06 12:01:00,61,9
28112,1147706,34448,Dinner & Show,Phone Order,2,USD,98.08,196.17,United States,Minnesota,Rochester,55902,Biopic Title 2,2023-11-11 13:00:00,2023-11-06 12:03:00,5,1
28113,1147707,143929,Dinner & Show,Group Order,6,USD,127.91,767.48,United States,Minnesota,Thief River Falls,56701,Biopic Title 2,2024-01-06 20:00:00,2023-11-06 12:05:00,61,9
28114,1147707,143929,Dinner & Show,Group Order,4,USD,127.91,511.65,United States,Minnesota,Thief River Falls,56701,Biopic Title 2,2024-01-06 20:00:00,2023-11-06 12:05:00,61,9
28115,1147707,143929,Dinner & Show,Group Order,2,USD,127.91,255.83,United States,Minnesota,Thief River Falls,56701,Biopic Title 2,2024-01-06 20:00:00,2023-11-06 12:05:00,61,9
28116,1147708,791535,Dinner & Show,Phone Order,3,USD,69.37,208.11,United States,Minnesota,Carver,55315,Biopic Title 2,2023-11-23 13:00:00,2023-11-06 12:06:00,17,2
28117,1147713,707433,Dinner & Show,Phone Order,2,USD,85.62,171.24,United States,Minnesota,New Prague,56071,Biopic Title 2,2023-12-20 13:00:00,2023-11-06 12:18:00,44,6
28118,1147714,793391,Dinner & Show,Window Order,2,USD,80.2,160.4,United States,Minnesota,Champlin,55316,Biopic Title 2,2023-11-24 13:00:00,2023-11-06 12:20:00,18,3
28119,1147715,793326,Dinner & Show,Web Order,4,USD,90.77,363.09,United States,Minnesota,Hastings,55033,Biopic Title 2,2023-11-14 20:00:00,2023-11-06 12:21:00,8,1
28120,1147717,793392,Dinner & Show,Phone Order,4,USD,100.05,400.18,United States,Minnesota,Minneapolis,55405,Biopic Title 2,2024-01-04 20:00:00,2023-11-06 12:24:00,59,8
28121,1147718,595482,Dinner & Show,Web Order,3,USD,112.72,338.16,United States,Minnesota,Bloomington,55425,Biopic Title 2,2023-11-25 20:00:00,2023-11-06 12:26:00,19,3
28122,1147721,793394,Show Only,Phone Order,2,USD,69.37,138.74,United States,Minnesota,Richfield,55423,Biopic Title 2,2023-11-11 13:00:00,2023-11-06 12:34:00,5,1
28123,1147722,748226,Show Only,Phone Order,3,USD,69.37,208.11,United States,Minnesota,Saint Michael,55376,Biopic Title 2,2023-11-14 20:00:00,2023-11-06 12:36:00,8,1
28124,1147725,793397,Dinner & Show,Web Order,2,USD,96.46,192.92,United States,Minnesota,Winona,55987,Biopic Title 2,2023-12-16 13:00:00,2023-11-06 12:42:00,40,6
28125,1147726,270992,Dinner & Show,Phone Order,6,USD,86.16,516.97,United States,Minnesota,Sartell,56377,Biopic Title 2,2023-12-20 13:00:00,2023-11-06 12:44:00,44,6
28126,1147727,801036,Dinner & Show,Web Order,2,USD,85.62,171.24,United States,Minnesota,Le Sueur,56058,Biopic Title 2,2023-12-13 13:00:00,2023-11-06 12:46:00,37,5
28127,1147729,793400,Dinner & Show,Phone Order,3,USD,91.04,273.12,United States,North Dakota,Grand Forks,58201,Biopic Title 2,2023-12-02 13:00:00,2023-11-06 12:51:00,26,4
28128,1147731,793399,Dinner & Show,Phone Order,2,USD,93.21,186.42,United States,Minnesota,Alexandria,56308,Biopic Title 2,2023-11-08 20:00:00,2023-11-06 12:51:00,2,0
28129,1147734,309396,Dinner & Show,Phone Order,4,USD,85.62,342.48,United States,Minnesota,Hoffman,56339,Biopic Title 2,2023-11-15 13:00:00,2023-11-06 12:53:00,9,1
28130,1147735,301406,Dinner & Show,Window Order,4,USD,89.96,359.84,United States,Minnesota,Ramsey,55303,Biopic Title 2,2023-11-08 20:00:00,2023-11-06 12:54:00,2,0
28131,1147736,793403,Show Only,Phone Order,2,USD,76.41,152.81,United States,Minnesota,Plymouth,55441,Biopic Title 2,2023-11-07 20:00:00,2023-11-06 12:58:00,1,0
28132,1147737,303357,Dinner & Show,Phone Order,2,USD,96.46,192.92,United States,Minnesota,Bloomington,55431,Biopic Title 2,2024-02-03 13:00:00,2023-11-06 13:01:00,89,13
28133,1147739,793404,Dinner & Show,Phone Order,3,USD,91.04,273.12,United States,Minnesota,Clarks Grove,56016,Biopic Title 2,2023-11-17 20:00:00,2023-11-06 13:08:00,11,2
28134,1147741,444700,Dinner & Show,Window Order,2,USD,95.38,190.76,United States,Iowa,Boone,50036,Biopic Title 2,2023-12-07 20:00:00,2023-11-06 13:10:00,31,4
28135,1147742,197172,Dinner & Show,Group Order,6,USD,92.12,552.72,United States,Minnesota,Minnetonka,55391,Biopic Title,2024-08-04 18:30:00,2023-11-06 13:13:00,272,39
28136,1147742,197172,Dinner & Show,Group Order,4,USD,92.12,368.48,United States,Minnesota,Minnetonka,55391,Biopic Title,2024-08-04 18:30:00,2023-11-06 13:13:00,272,39
28137,1147744,776010,Dinner & Show,Phone Order,2,USD,69.37,138.74,United States,Minnesota,Emmons,56029,Biopic Title,2024-03-19 20:00:00,2023-11-06 13:21:00,134,19
28138,1147745,793405,Show Only,Phone Order,2,USD,63.95,127.9,United States,Minnesota,Waseca,56093,Biopic Title 2,2023-11-15 13:00:00,2023-11-06 13:21:00,9,1
28139,1147747,793407,Dinner & Show,Web Order,3,USD,80.2,240.6,United States,Minnesota,Coon Rapids,55433,Biopic Title 2,2023-11-24 13:00:00,2023-11-06 13:26:00,18,3
28140,1147748,752362,Dinner & Show,Phone Order,5,USD,118.13,590.65,United States,South Carolina,Lancaster,29720,Biopic Title 2,2023-11-24 20:00:00,2023-11-06 13:29:00,18,3
28141,1147749,793406,Dinner & Show,Window Order,2,USD,91.58,183.17,United States,Minnesota,Lakeville,55044,Biopic Title 2,2023-12-12 20:00:00,2023-11-06 13:29:00,36,5
28142,1147750,18826,Dinner & Show,Group Order,6,USD,98.09,588.54,United States,Minnesota,St Paul,55102,Biopic Title,2024-08-18 18:30:00,2023-11-06 13:30:00,286,41
28143,1147750,18826,Dinner & Show,Group Order,4,USD,98.09,392.36,United States,Minnesota,St Paul,55102,Biopic Title,2024-08-18 18:30:00,2023-11-06 13:30:00,286,41
28144,1147752,793409,Dinner & Show,Web Order,4,USD,86.17,344.66,United States,Minnesota,Eden Prairie,55347,Biopic Title 2,2023-11-22 20:00:00,2023-11-06 13:31:00,16,2
28145,1147753,793410,Dinner & Show,Phone Order,4,USD,93.21,372.84,United States,Minnesota,Mankato,56001,Biopic Title 2,2023-11-15 20:00:00,2023-11-06 13:33:00,9,1
28146,1147754,793411,Dinner & Show,Web Order,4,USD,118.13,472.52,United States,Minnesota,Plymouth,55447,Biopic Title 2,2023-12-02 20:00:00,2023-11-06 13:35:00,26,4
28147,1147755,793412,Dinner & Show,Phone Order,2,USD,101.88,203.76,United States,Minnesota,Lonsdale,55046,Biopic Title 2,2023-11-09 20:00:00,2023-11-06 13:39:00,3,0
28148,1147756,446830,Dinner & Show,Phone Order,6,USD,118.13,708.78,United States,Minnesota,Chaska,55318,Biopic Title 2,2023-11-17 20:00:00,2023-11-06 13:43:00,11,2
28149,1147757,6578,Dinner & Show,Phone Order,4,USD,93.21,372.84,United States,Minnesota,Saint Louis Park,55416,Biopic Title 2,2023-12-20 20:00:00,2023-11-06 13:50:00,44,6
28150,1147759,68449,Dinner & Show,Phone Order,2,USD,0.0,0.0,United States,Minnesota,Delavan,56023,Biopic Title 2,2023-11-09 20:00:00,2023-11-06 13:58:00,3,0
28151,1147760,443152,Dinner & Show,Phone Order,5,USD,73.49,367.44,United States,Minnesota,Shakopee,55379,Biopic Title 2,2023-11-14 20:00:00,2023-11-06 14:00:00,8,1
28152,1147763,655930,Dinner & Show,Phone Order,3,USD,91.04,273.12,United States,Minnesota,Maple Grove,55369,Biopic Title,2024-06-28 20:00:00,2023-11-06 14:15:00,235,34
28153,1147764,749921,Dinner & Show,Phone Order,3,USD,118.13,354.39,United States,Wisconsin,Cadott,54727,Biopic Title 2,2023-12-02 20:00:00,2023-11-06 14:28:00,26,4
28154,1147765,607148,Dinner & Show,Web Order,5,USD,91.26,456.3,United States,Minnesota,Woodbury,55125,Biopic Title 2,2023-12-12 20:00:00,2023-11-06 14:29:00,36,5
28155,1147766,669453,Dinner & Show,Phone Order,3,USD,63.95,191.85,United States,Minnesota,New Ulm,56073,Biopic Title,2024-03-27 13:00:00,2023-11-06 14:29:00,142,20
28156,1147767,704395,Dinner & Show,Phone Order,2,USD,102.0,204.01,United States,Wisconsin,Hudson,64016,Biopic Title 2,2023-12-07 20:00:00,2023-11-06 14:32:00,31,4
28157,1147768,793416,Dinner & Show,Phone Order,4,USD,69.37,277.48,United States,Minnesota,Vergas,56587,Biopic Title 2,2023-11-07 20:00:00,2023-11-06 14:36:00,1,0
28158,1147770,113635,Dinner & Show,Phone Order,3,USD,97.54,292.63,United States,Minnesota,Saint Paul,55116,Biopic Title 2,2023-12-16 13:00:00,2023-11-06 14:42:00,40,6
28159,1147774,793418,Dinner & Show,Phone Order,2,USD,89.96,179.92,United States,Minnesota,Plymouth,55447,Biopic Title 2,2023-11-15 20:00:00,2023-11-06 14:46:00,9,1
28160,1147775,793422,Dinner & Show,Web Order,2,USD,89.96,179.92,United States,Minnesota,Golden Valley,55427,Biopic Title 2,2023-12-19 20:00:00,2023-11-06 14:50:00,43,6
28161,1147776,793423,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Blaine,55449,Biopic Title 2,2024-02-17 13:00:00,2023-11-06 14:50:00,103,15
28162,1147777,240641,Dinner & Show,Phone Order,2,USD,106.21,212.42,United States,Minnesota,Saint Peter,56082,Biopic Title 2,2023-12-17 18:30:00,2023-11-06 14:59:00,41,6
28163,1147778,690955,Dinner & Show,Web Order,2,USD,91.04,182.08,United States,Minnesota,Chaska,55318,Biopic Title 2,2023-12-10 18:30:00,2023-11-06 14:59:00,34,5
28164,1147781,680196,Dinner & Show,Comp Order,2,USD,0.0,0.0,United States,Minnesota,Dawson,56232,Biopic Title 2,2024-01-03 13:00:00,2023-11-06 15:15:00,58,8
28165,1147782,770099,Dinner & Show,Phone Order,4,USD,74.78,299.12,United States,Minnesota,Mankato,56001,Biopic Title 2,2024-01-27 13:00:00,2023-11-06 15:22:00,82,12
28166,1147782,770099,Dinner & Show,Phone Order,3,USD,74.78,224.34,United States,Minnesota,Mankato,56001,Biopic Title 2,2024-01-27 13:00:00,2023-11-06 15:22:00,82,12
28167,1147783,793425,Dinner & Show,Web Order,3,USD,96.46,289.38,United States,Minnesota,Centerville,55038,Biopic Title 2,2024-02-10 13:00:00,2023-11-06 15:23:00,96,14
28168,1147785,791133,Dinner & Show,Phone Order,4,USD,81.01,324.05,United States,Minnesota,Maple Grove,55369,Biopic Title,2024-08-15 19:30:00,2023-11-06 15:26:00,283,40
28169,1147786,384081,Dinner & Show,Phone Order,2,USD,199.32,398.65,United States,North Dakota,Bismarck,58503,Biopic Title 2,2023-11-24 20:00:00,2023-11-06 15:31:00,18,3
28170,1147787,793426,Dinner & Show,Web Order,2,USD,118.13,236.26,United States,Minnesota,Minnetrista,55364,Biopic Title 2,2024-01-27 20:00:00,2023-11-06 15:35:00,82,12
28171,1147788,288281,Dinner & Show,Window Order,2,USD,91.04,182.08,United States,Minnesota,Eden Prairie,55344,Biopic Title 2,2023-12-14 20:00:00,2023-11-06 15:37:00,38,5
28172,1147789,793427,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Edina,55410,Biopic Title 2,2023-11-21 20:00:00,2023-11-06 15:41:00,15,2
28173,1147790,466177,Dinner & Show,Window Order,4,USD,80.2,320.8,United States,Minnesota,Prior Lake,55372,Biopic Title 2,2023-11-09 20:00:00,2023-11-06 15:44:00,3,0
28174,1147790,466177,Dinner & Show,Window Order,3,USD,80.2,240.6,United States,Minnesota,Prior Lake,55372,Biopic Title 2,2023-11-09 20:00:00,2023-11-06 15:44:00,3,0
28175,1147791,793165,Dinner & Show,Phone Order,6,USD,88.51,531.08,United States,Minnesota,Lake St Croix Beach,55043,Biopic Title 2,2023-11-23 13:00:00,2023-11-06 15:43:00,17,2
28176,1147792,13952,Dinner & Show,Window Order,1,USD,106.46,106.46,United States,Minnesota,Chanhassen,55317,Biopic Title 2,2023-12-30 13:00:00,2023-11-06 15:44:00,54,8
28177,1147793,35772,Dinner & Show,Phone Order,4,USD,91.85,367.41,United States,Minnesota,Chanhassen,55317,Biopic Title 2,2024-02-04 18:30:00,2023-11-06 15:45:00,90,13
28178,1147794,793428,Dinner & Show,Web Order,3,USD,118.13,354.39,United States,Minnesota,Saint Paul,55102,Biopic Title 2,2023-12-09 20:00:00,2023-11-06 15:46:00,33,5
28179,1147795,793429,Dinner & Show,Phone Order,2,USD,85.62,171.24,United States,Minnesota,Lake Crystal,56055,Biopic Title 2,2023-11-24 13:00:00,2023-11-06 15:47:00,18,3
28180,1147796,793430,Dinner & Show,Web Order,3,USD,96.46,289.38,United States,Minnesota,Madison Lake,56063,Biopic Title 2,2024-02-17 13:00:00,2023-11-06 15:51:00,103,15
28181,1147797,793431,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Eden Prarie,55347,Biopic Title 2,2024-02-03 13:00:00,2023-11-06 15:54:00,89,13
28182,1147798,310015,Dinner & Show,Phone Order,2,USD,89.96,179.92,United States,Minnesota,Maple Grove,55369,Biopic Title 2,2023-11-21 20:00:00,2023-11-06 15:59:00,15,2
28183,1147799,785696,Dinner & Show,Phone Order,6,USD,119.8,718.78,United States,Minnesota,Golden Valley,55416,Biopic Title 2,2023-12-16 20:00:00,2023-11-06 16:04:00,40,6
28184,1147800,623065,Dinner & Show,Phone Order,4,USD,69.37,277.48,United States,Minnesota,Excelsior,55331,Biopic Title,2024-05-28 19:30:00,2023-11-06 16:07:00,204,29
28185,1147801,126442,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Chaska,55318,Biopic Title 2,2023-11-11 13:00:00,2023-11-06 16:11:00,5,1
28186,1147803,793433,Dinner & Show,Phone Order,4,USD,80.2,320.8,United States,Minnesota,Savage,55378,Biopic Title 2,2023-11-09 20:00:00,2023-11-06 16:19:00,3,0
28187,1147804,793434,Dinner & Show,Phone Order,4,USD,96.46,385.84,United States,Minnesota,Zimmerman,55398,Biopic Title 2,2023-12-16 13:00:00,2023-11-06 16:32:00,40,6
28188,1147806,134858,Dinner & Show,Phone Order,2,USD,89.96,179.92,United States,Minnesota,Inver Grove Heights,55076,Biopic Title 2,2024-01-09 20:00:00,2023-11-06 16:34:00,64,9
28189,1147807,361424,Dinner & Show,Window Order,4,USD,116.33,465.31,United States,Minnesota,Mankato,56001,Biopic Title 2,2024-01-20 20:00:00,2023-11-06 16:36:00,75,11
28190,1147807,361424,Dinner & Show,Window Order,4,USD,116.33,465.31,United States,Minnesota,Mankato,56001,Biopic Title 2,2024-02-04 18:30:00,2023-11-06 16:36:00,90,13
28191,1147809,207925,Dinner & Show,Comp Order,2,USD,0.0,0.0,United States,Minnesota,Medford,55049,Biopic Title 2,2023-11-29 13:00:00,2023-11-06 16:45:00,23,3
28192,1147810,791870,Dinner & Show,Web Order,4,USD,120.63,482.52,United States,Minnesota,Princeton,55371,Biopic Title 2,2023-12-23 20:00:00,2023-11-06 16:57:00,47,7
28193,1147811,793437,Dinner & Show,Web Order,2,USD,85.62,171.24,United States,Minnesota,St Paul,55116,Biopic Title 2,2024-01-03 13:00:00,2023-11-06 17:02:00,58,8
28194,1147813,793438,Dinner & Show,Web Order,2,USD,98.08,196.17,United States,Minnesota,Moorhead,56560,Biopic Title,2024-06-15 13:00:00,2023-11-06 17:15:00,222,32
28195,1147814,793439,Dinner & Show,Web Order,2,USD,74.78,149.56,United States,Minnesota,Eden Prairie,55347,Biopic Title 2,2023-11-08 20:00:00,2023-11-06 17:25:00,2,0
28196,1147815,409139,Dinner & Show,Web Order,4,USD,106.21,424.84,United States,Minnesota,Eden Prairie,55327,Biopic Title 2,2024-01-07 18:30:00,2023-11-06 17:43:00,62,9
28197,1147821,793446,Dinner & Show,Web Order,4,USD,118.13,472.52,United States,Minnesota,Cold Spring,56320,Biopic Title 2,2024-01-06 20:00:00,2023-11-06 19:21:00,61,9
28198,1147822,741746,Dinner & Show,Web Order,4,USD,118.13,472.52,United States,Minnesota,Roseville,55113,Biopic Title 2,2023-12-16 20:00:00,2023-11-06 19:19:00,40,6
28199,1147823,793447,Dinner & Show,Web Order,5,USD,118.13,590.65,United States,Minnesota,Minneapolis,55407,Biopic Title 2,2023-12-08 20:00:00,2023-11-06 19:22:00,32,5
28200,1147824,793448,Dinner & Show,Web Order,5,USD,88.22,441.12,United States,Minnesota,Minneapolis,55406,Biopic Title 2,2023-11-23 13:00:00,2023-11-06 19:28:00,17,2
28201,1147826,793450,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Circle Pines,55014,Biopic Title 2,2023-12-16 13:00:00,2023-11-06 19:33:00,40,6
28202,1147828,793452,Dinner & Show,Web Order,3,USD,96.46,289.38,United States,Minnesota,St Cloud,56303,Biopic Title 2,2024-02-10 13:00:00,2023-11-06 19:50:00,96,14
28203,1147830,793453,Dinner & Show,Web Order,2,USD,95.38,190.76,United States,Minnesota,Rochester,55901,Biopic Title 2,2024-01-04 20:00:00,2023-11-06 19:53:00,59,8
28204,1147831,793455,Dinner & Show,Web Order,2,USD,118.13,236.26,United States,Minnesota,Edina,55436,Biopic Title 2,2023-12-08 20:00:00,2023-11-06 20:04:00,32,5
28205,1147832,793456,Dinner & Show,Web Order,6,USD,95.96,575.76,United States,Indiana,New Carlisle,46552,Biopic Title 2,2023-12-27 20:00:00,2023-11-06 20:06:00,51,7
28206,1147833,793457,Dinner & Show,Web Order,2,USD,97.0,194.01,United States,Minnesota,Pelican Rapids,56572,Biopic Title 2,2023-11-09 20:00:00,2023-11-06 20:11:00,3,0
28207,1147834,793458,Dinner & Show,Web Order,6,USD,110.55,663.3,United States,Minnesota,Mound,55364,Biopic Title,2024-03-10 18:30:00,2023-11-06 20:26:00,125,18
28208,1147835,793459,Dinner & Show,Web Order,2,USD,85.62,171.24,United States,Minnesota,Northfield,55057,Biopic Title 2,2023-11-29 13:00:00,2023-11-06 20:30:00,23,3
28209,1147836,793461,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Richmond,56368,Biopic Title 2,2023-12-09 13:00:00,2023-11-06 20:38:00,33,5
28210,1147838,793462,Dinner & Show,Web Order,6,USD,85.62,513.72,United States,Minnesota,Winona,55987,Biopic Title 2,2023-12-27 13:00:00,2023-11-06 20:48:00,51,7
28211,1147841,793465,Dinner & Show,Web Order,2,USD,101.88,203.76,United States,North Dakota,Bismarck,58503,Biopic Title 2,2023-11-09 20:00:00,2023-11-06 21:46:00,3,0
28212,1147842,793466,Dinner & Show,Web Order,2,USD,108.92,217.85,United States,Minnesota,Blue Earth,56013,Biopic Title,2024-07-21 18:30:00,2023-11-06 22:00:00,258,37
28213,1147843,793467,Dinner & Show,Web Order,4,USD,96.46,385.84,United States,Minnesota,Lino Lakes,55014,Biopic Title 2,2023-12-16 13:00:00,2023-11-06 22:20:00,40,6
28214,1147845,793469,Dinner & Show,Web Order,2,USD,119.75,239.51,United States,Minnesota,Maple Grove,55311,Biopic Title 2,2023-11-25 20:00:00,2023-11-06 22:39:00,19,3
28215,1147846,793470,Dinner & Show,Web Order,2,USD,87.79,175.58,United States,Minnesota,Carver,55315,Biopic Title 2,2023-11-15 20:00:00,2023-11-06 22:55:00,9,1
28216,1147847,793471,Dinner & Show,Web Order,5,USD,112.72,563.6,United States,Minnesota,Stillwater,55082,Biopic Title 2,2023-12-03 18:30:00,2023-11-06 23:36:00,27,4
28217,1147851,793475,Dinner & Show,Web Order,2,USD,69.37,138.74,United States,Minnesota,Stacy,55079,Biopic Title 2,2024-01-05 20:00:00,2023-11-07 07:11:00,59,8
28218,1147852,793473,Dinner & Show,Web Order,2,USD,118.13,236.26,United States,Minnesota,Apple Valley,55124,Biopic Title 2,2023-12-02 20:00:00,2023-11-07 07:13:00,25,4
28219,1147853,256873,Dinner & Show,Web Order,2,USD,89.96,179.92,United States,Minnesota,Shorewood,55331,Biopic Title 2,2023-11-07 20:00:00,2023-11-07 07:27:00,0,0
28220,1147854,793476,Dinner & Show,Web Order,3,USD,118.13,354.39,United States,Iowa,Urbandale,50322,Biopic Title 2,2023-12-16 20:00:00,2023-11-07 07:57:00,39,6
28221,1147858,151215,Dinner & Show,Web Order,4,USD,75.59,302.37,United States,Minnesota,Farmington,55024,Biopic Title,2024-05-16 19:30:00,2023-11-07 08:44:00,191,27
